merchant_name,merchant_area,category,product,price,row_id
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Houjicha Ice,40000.0,1427
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochacino Ice,56250.0,1428
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochacino Hot,52500.0,1429
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Houjicha Hot,36250.0,1430
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Houjicha Frappe,65000.0,1431
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Ice Houjicha Latte,50000.0,1432
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hot Houjjicha Latte,43750.0,1433
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Genmaicha Frappe,65000.0,1434
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Ice Genmaicha Latte,50000.0,1435
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hot Genmaicha Latte,43750.0,1436
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Picolo Latte,31250.0,1437
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hazelnut Frappe,65000.0,1438
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hazelnut Latte (Ice),56250.0,1439
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hazelnut Latte,52500.0,1440
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Pour Over,43750.0,1441
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Genmaicha Ice,40000.0,1442
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Genmaicha Hot,36250.0,1443
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Chocolate Mile Crepes,86250.0,1444
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Uji Matcha Mile Crepes,86250.0,1445
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Richness Baked Cheese Cake,80000.0,1446
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fresh Cream Cake Chocolate,61250.0,1447
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Legendary Fresh Cream Cake,61250.0,1448
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Crispy Chocolate Cake,74000.0,1449
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Short,45000.0,1450
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Blueberry Rare Cheese,63000.0,1451
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,White Zebra,86250.0,1452
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fluffy Souffle Cheese Cake,60000.0,1453
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fluffy Mont Blanc,86250.0,1454
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mixberry Rare Cheese,63000.0,1455
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mixberry Tart,61250.0,1456
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Tart,67500.0,1457
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Blueberry Tart,53750.0,1458
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Tart,53750.0,1459
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Crispy Chocolate Whole Cake 17㎝,612500.0,1460
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mix Fruits Bar Cake,225000.0,1461
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Strawberry Bar Cake,225000.0,1462
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Strawberry Princes Whole Cake (12 cm),237500.0,1463
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Fruits Chocolate Cake Whole 18cm,612500.0,1464
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Burnt Caramel Cream Whole Cake 15cm,487500.0,1465
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Nama Chocolate and Truffle Bar Cake,350000.0,1466
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Strawberry Cake Whole 18cm,612500.0,1467
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Fruits Cake Whole 18cm,612500.0,1468
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Mango Cake Whole 18cm,562500.0,1469
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Grape Cake Whole 18cm,562500.0,1470
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Assorted Fruit Cake Whole,625000.0,1471
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fruits White Zebra Whole Cake 17cm (Mille Crepe B),562500.0,1472
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Whole Cake 12cm,237500.0,1473
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Legendary Chocolate Cream Whole Cake 18cm,562500.0,1474
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Special Strawberry Chocolate Cake Whole 18cm,612500.0,1475
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Bar Cake,375000.0,1476
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Gateau Chocolate Bar Cake,312500.0,1477
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Steamed Bun of Milk Ice Cream,28750.0,1478
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Red Bean Ice Bar,20000.0,1479
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Yatsugatake ( Coffe Milk Ice Bar ),20000.0,1480
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Yatsugatake Contracted Farmer Freshly Milked Bar,17500.0,1481
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chateraise Premium Madagascar Vanilla,36250.0,1482
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chocolate Mint Ice Bar,24000.0,1483
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chocolate Bucky Vanilla Ice Cream,22500.0,1484
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Purete Madagascar Vanilla,22500.0,1485
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Crispy Chocolate Vanila Serve Ice Cream,48750.0,1486
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chateraise Premium Kyoto Uji Matcha,36250.0,1487
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Belgium Chocolate Serve Ice Cream,48750.0,1488
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kyoto Uji Matcha Serve Ice Cream,48750.0,1489
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Ice Macaron Berry,31250.0,1490
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Cookie Crunch Bar Vanilla,22500.0,1491
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Purete Tochiotome Strawberry,24000.0,1492
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chocolate Bar Ice Cream,22500.0,1493
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Taiyaki Ice Cream Vanilla,28750.0,1494
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Taiyaki Ice Cream Uji Matcha,28750.0,1495
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Hokkaido Butter Serve Ice Cream,48750.0,1496
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fluffy Cream Roll,30000.0,1497
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Custard Éclair,30000.0,1498
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Fantasy,30000.0,1499
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Fantasy Chocolate,30000.0,1500
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Fantasy Matcha,30000.0,1501
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochi Cream Matcha,25000.0,1502
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Fantasy Set,180000.0,1503
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fluffy Cream Roll Uji Matcha,35000.0,1504
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Double Cream Puff Sweet and Milk Chocolate,30000.0,1505
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Straberry Milk Cake,53750.0,1506
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochi Cream Cake Chocolate,25000.0,1507
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Azuki Bean and Cream Pancake,30000.0,1508
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochi Cream Strawberry,25000.0,1509
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochi Cream Cafe au lait,25000.0,1510
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fluffy Clouds Chiffon,18750.0,1511
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mochi Cream Mont Blanc,25000.0,1512
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Madeleine,37500.0,1513
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Longevity Ring,37500.0,1514
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Baked Cheese Cake,37500.0,1515
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,White Peach Jelly,47500.0,1516
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kyoho Grape Jelly,47500.0,1517
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Jelly,47500.0,1518
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Orange Jelly,47500.0,1519
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Grapefruit Jelly,47500.0,1520
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Jelly,47500.0,1521
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Longevity Ring S,312500.0,1522
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Apple Jelly,47500.0,1523
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Financier,37500.0,1524
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Houraku Cheddar & Edam,37500.0,1525
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Raisin Sand,37500.0,1526
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Dacquoise Coffe,37500.0,1527
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Longevity Ring M,600000.0,1528
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera Whole,300000.0,1529
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera Matcha Whole,300000.0,1530
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Vanilla Caramel Cookie,36250.0,1531
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Granola Oats Cookie,36250.0,1532
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Chocolate Oats Cookie,36250.0,1533
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Dorayaki Hokkaido Butter,37500.0,1534
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fruit Roll,60000.0,1535
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Roll Brulee,45000.0,1536
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fruits Chocolate Cake,67500.0,1537
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fruits Cake,67500.0,1538
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Cube Cake,53750.0,1539
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Fruits Cube Cake,60000.0,1540
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mixberry Rare Cheese Cake,62500.0,1541
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Chocolate Cake,65000.0,1542
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Grape Chocolate Cake,61250.0,1543
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Cake,65000.0,1544
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Grape Cake,61250.0,1545
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mango Cube Cake,53750.0,1546
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Strawberry Cake,50000.0,1547
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Blueberry Cake,50000.0,1548
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Mont Blanc,61250.0,1549
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Cheese Tart,36250.0,1550
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Cheese Tart 6 Pieces,206250.0,1551
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,KASUTERA Japanese Sponge Cake,37500.0,1552
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,KASUTERA Matcha  Japanese Sponge Cake,37500.0,1553
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Baked Cheese Tart Box Set (4Pcs),150000.0,1554
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Baked Chese Tart 3 pcs,112500.0,1555
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Madeleine Box Set (4 Pcs),150000.0,1556
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Madeleine 3pcs,112500.0,1557
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Madeleine Box 5pcs,187500.0,1558
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Gift Cube Longevity Ring Box Set (4pcs),150000.0,1559
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Longevity Ring 3 pcs,112500.0,1560
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Financier Box Set (4Pcs),150000.0,1561
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Financier 3pcs,112500.0,1562
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Financier Box 5pcs,187500.0,1563
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera 9 pieces,337500.0,1564
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera 15 pieces,562500.0,1565
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera 18 pieces,675000.0,1566
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera 2pc,75000.0,1567
"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Kasutera Box 6pc,225000.0,1568
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Iga Asam Pedas,86250.0,1569
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Chiken Cream Soup,46000.0,1570
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Tom Yam Soup,86250.0,1571
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Green Juice,40250.0,1572
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Avocado Juice,40250.0,1573
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Manggo Juice,40250.0,1574
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Orange Juice,40250.0,1575
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Stawberry Juice,40250.0,1576
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Nasi Goreng Kampung,44850.0,1577
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Nasi Putih,11500.0,1578
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Nasi Goreng Honje,44850.0,1579
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Ayam Betutu,109250.0,1580
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Gyodon,51750.0,1581
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Chicken Teriyaki,48200.0,1582
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,IGA BAKAR,95450.0,1583
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Potato Wedges,34500.0,1584
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Bufallo Chicken Wings,44850.0,1585
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Calamary Frity,44850.0,1586
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Singkong Goreng Sentul,34500.0,1587
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Vietnams Fresh Spring Roll,60950.0,1588
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Rujak Cireng,34500.0,1589
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Cheese Fries,34500.0,1590
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Babys Crab,51750.0,1591
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Fish N Chip,46000.0,1592
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Club Sandwich,51750.0,1593
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Tahu Lada Garam,34500.0,1594
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Fisherman Platter,69000.0,1595
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Godoh Biu,34500.0,1596
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Rujak Buah,34500.0,1597
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Caffe Latte,37375.0,1598
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Cappuccinos,37375.0,1599
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Caramel Late,40250.0,1600
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Mojito Lechy,40250.0,1601
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Mojito Virgin,40250.0,1602
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Mojito Strawberry,40250.0,1603
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Mojito Peach,40250.0,1604
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Spaghetti Garden Alfredo,44850.0,1605
CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,Prawn Spicy Olio,44850.0,1606
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Blueberry,9500.0,1607
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Strawberry,11500.0,1608
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Strawberry,9500.0,1609
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mix Berry,9500.0,1610
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mangga,9500.0,1611
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Lychee,9500.0,1612
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mix Fruit,9500.0,1613
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Blueberry,11500.0,1614
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Original,11500.0,1615
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Peach,11500.0,1616
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Red Grape,9500.0,1617
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Tropical Fruit,9500.0,1618
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Banana,9500.0,1619
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mini 125ML Blueberry,15000.0,1620
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mini 125ML Strawberry,15000.0,1621
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mini Tayo 125ML Strawberry,15000.0,1622
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Mini Tayo 125ML Blueberry,15000.0,1623
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Original,9500.0,1624
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Honey,11500.0,1625
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Squeeze Aloe Vera,11500.0,1626
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Blueberry,9500.0,1627
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Strawberry Mangga,9500.0,1628
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Aloe Vera,9500.0,1629
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Cimory Yogurt Drink Low Fat Original,9500.0,1630
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Coklat 250 ML,6500.0,1631
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Seasalt 250 ML,6500.0,1632
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Chocomalt 250 ML,6500.0,1633
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Strawberry 250 ML,6500.0,1634
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Cashew 250 ML,6500.0,1635
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Almond 250 ML,6500.0,1636
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Hazelnut 250 ML,6500.0,1637
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Full Cream 250 ML,6500.0,1638
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Blueberry 250 ML,6500.0,1639
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Banana 250 ML,6500.0,1640
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Matcha 250 ML,6500.0,1641
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Tayo Coklat 125 ML,3500.0,1642
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Tayo Strawberry 125 ML,3500.0,1643
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Uht Fresh Milk Biskuit Marie 250 ML,11000.0,1644
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Chocolate,25000.0,1645
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Strawberry,25000.0,1646
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Full Cream,25000.0,1647
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Matcha,25000.0,1648
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Low Fat,25000.0,1649
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Susu Cimory Fresh Milk 950 ML Cofee Late,25000.0,1650
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Sosis Kanzler Single Original,10500.0,1651
"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,Sosis Kanzler Single Keju,10500.0,1652
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Blueberry,9500.0,1653
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Strawberry,11500.0,1654
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Strawberry,9500.0,1655
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mix Berry,9500.0,1656
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mangga,9500.0,1657
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Lychee,9500.0,1658
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mix Fruit,9500.0,1659
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Blueberry,11500.0,1660
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Original,11500.0,1661
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Peach,11500.0,1662
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Red Grape,9500.0,1663
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Tropical Fruit,9500.0,1664
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Banana,9500.0,1665
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mini 125ML Blueberry,15000.0,1666
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mini 125ML Strawberry,15000.0,1667
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mini Tayo 125ML Strawberry,15000.0,1668
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Mini Tayo 125ML Blueberry,15000.0,1669
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Original,9500.0,1670
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Honey,11500.0,1671
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Squeeze Aloe Vera,11500.0,1672
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Blueberry,9500.0,1673
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Strawberry Mangga,9500.0,1674
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Aloe Vera,9500.0,1675
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Cimory Yogurt Drink Low Fat Original,9500.0,1676
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Susu Cimory Uht Fresh Milk Coklat 250 ML,6500.0,1677
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Susu Cimory Uht Fresh Milk Seasalt 250 ML,6500.0,1678
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Susu Cimory Uht Fresh Milk Chocomalt 250 ML,6500.0,1679
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Susu Cimory Uht Fresh Milk Strawberry 250 ML,6500.0,1680
"Cimory Condet, Balekambang",jakarta,Sweets/Minuman/Jajanan,Susu Cimory Uht Fresh Milk Cashew 250 ML,6500.0,1681
